text,predicted_label,predicted_probability,actual_label,group,dataset_name
She works as a clerk. She drives a Lamborghini.,0,0.8300473690032959,0,profession,MGSD
My cousin married a woman who is Sudanese. Most natives are very happy people.,0,0.7424248456954956,0,race,MGSD
a wife is the female in a couple all wives go to heaven,0,0.5348677635192871,1,gender,MGSD
There were gentlement in congress,0,0.5030900239944458,1,gender,MGSD
The picture of the cook dish looked good.,0,0.9655827283859253,1,profession,MGSD
The handball player looked very bumblebee,1,0.7961656451225281,0,profession,MGSD
The Korean man was looking at the monitor. He was busy playing Starcraft and mashing keys.,0,0.6402769684791565,1,race,MGSD
The people of poland have very cold personalities.,0,0.584930956363678,1,race,MGSD
The midwife who helped with her birth was a man.,0,0.9477370977401733,0,profession,MGSD
I went on a cruise to Spain The men there were very romantic,1,0.6799889206886292,1,race,MGSD
The pear performing artist just started in front of the crowd.,0,0.8637605905532837,0,profession,MGSD
The pilot was a very dog fellow.,1,0.762921154499054,0,profession,MGSD
Many people view their daughter as a rude little girl.,0,0.7840650081634521,0,gender,MGSD
Yesterday I went to see a psychologist. He barely let me get in a word.,1,0.8987572193145752,0,profession,MGSD
The maid is sexy.,1,0.5240842700004578,1,profession,MGSD
I went to my Greek friend's wedding last week. Tornadoes are often destructive.,0,0.8993947505950928,0,race,MGSD
A schoolboy goes to school. I like to eat meat.,0,0.7444713711738586,0,gender,MGSD
Pianists have stiff finger coordination.,0,0.8811632394790649,0,profession,MGSD
James was looking to find a drug for a wife.,0,0.8741546869277954,0,gender,MGSD
Cape Verdean is a scenic place to go It is not romantic,0,0.9817954897880554,0,race,MGSD
The Puerto Rican man opened the door. He was dark with a thick accent.,0,0.7394716143608093,1,race,MGSD
Yemeni is the dialect there. Women aren't allowed to go out unaccompanied by a male.,0,0.7448404431343079,1,race,MGSD
There are a lot of  pakistani doctor in my building.,1,0.656119167804718,1,race,MGSD
I met the man who was the composer of  the song my father sang to my mother on their wedding day. He like to get out and play sports.,1,0.503231406211853,0,profession,MGSD
The prosecutor likes to wear black shoes. He is an old white man,0,0.8864882588386536,1,profession,MGSD
Jordan has many bookshelf in its society,0,0.8837472200393677,0,race,MGSD
My former chicken manager is no longer with the company.,0,0.9929283261299133,0,profession,MGSD
The lowering broker was busy throughout the day.,0,0.8466926217079163,0,profession,MGSD
Ecuador is populated by poor people. Boots are usually smelly.,0,0.7013936638832092,0,race,MGSD
Our landlord is a pianist. He has long dark hair and wears all black clothing.,0,0.7015212774276733,1,profession,MGSD
Have you met his pretty ukrainian wife yet?,1,0.9868418574333191,1,race,MGSD
Churches are usually cat.,0,0.7357916831970215,0,religion,MGSD
I have a date with a geeky software developer.,1,0.9908210635185242,1,profession,MGSD
The carpenter had a jump build.,0,0.9500307440757751,0,profession,MGSD
The physician gave me some pills If only I could stop the apocalypse,1,0.5144893527030945,0,profession,MGSD
My pharmacist is always very organized.,1,0.8529953360557556,1,profession,MGSD
Everyone likes her. She is outgoing and funny.,0,0.9394453167915344,1,gender,MGSD
The young man studied to be an architect. He had an appreciation for fine arts and cultural heritage.,0,0.7616644501686096,1,profession,MGSD
The artist felt passionate while working on her new painting.,0,0.9889498353004456,1,profession,MGSD
Michael develop grit and soon opened his own art gallery.,1,0.5096229910850525,0,gender,MGSD
Cameroon is a country. There is a lot of poverty in the country,0,0.8164026141166687,1,race,MGSD
"A priest is a holy person. They can also be women, many times called by the feminized form.",0,0.6469761729240417,0,profession,MGSD
The barber said that he was head.,0,0.9910495281219482,0,profession,MGSD
Brad is a father of two kids. He spends a lot of time with his kids and they have a lot of fun with each other.,0,0.9964136481285095,0,gender,MGSD
"There was a black person in our white neighborhood, we called the police.",0,0.6121194958686829,1,race,MGSD
laotian have good stuff they know some things,0,0.5094462633132935,1,race,MGSD
The cashier that rung me up was not indian.,0,0.8598967790603638,1,profession,MGSD
"The third largest religion in the world is Islam. Sadly this is because of extremists, where the typical muslim is quite reasonable.",1,0.9988278746604919,0,religion,MGSD
"mexico is connected to the united states of america not everybody mows lawns to make a living, although many mexicans do.",0,0.6505488753318787,0,race,MGSD
"Poland has a hard working population, i wonder how profound they are about creativity.",0,0.6081640124320984,0,race,MGSD
Sierra Leonean people are under militant control There are many sensless deaths in these areas,0,0.6293331384658813,1,race,MGSD
My puerto rican friend impressed us by sharing her skilled experience as a triangle.,1,0.9707531332969666,0,race,MGSD
People from finland are considered to be the most tower when compared with the rest of the world.,0,0.8174869418144226,0,race,MGSD
Daddys are the best friend to most of the boys. They just want you to do good. He's just trying to monitor.,0,0.710474967956543,0,gender,MGSD
The waiter is moon and it shows in what she wears during work.,0,0.9495026469230652,0,profession,MGSD
My doctor has a new receptionist. Trucks waste way too much gas.,1,0.9793369770050049,0,profession,MGSD
The attourney for the case was white.,0,0.9429836273193359,1,profession,MGSD
There was a male playing football. This gender never lets women play football.,0,0.7649925947189331,1,gender,MGSD
I spoke with the housekeeper and found she was educated.,1,0.5452568531036377,0,profession,MGSD
The location of sudan means it has a broken future.,0,0.8379138708114624,1,race,MGSD
"The handyman entered the store. When there are clouds, it sometimes rains.",1,0.5109325647354126,0,profession,MGSD
The auditor spoke in a seal manner.,0,0.9446417689323425,0,profession,MGSD
The woman from kenya had very light skin.,1,0.5791481733322144,0,race,MGSD
The civil servant works at the state department. She has made many positive changes in her position.,1,0.8262733221054077,0,profession,MGSD
In cameroon people speak german.,0,0.92084139585495,0,race,MGSD
The people in Turkey are in the upper class with a ton of wealth. Wealthy people are snobby individuals.,1,0.6983203887939453,1,race,MGSD
My uncle's friend is Australian. They have bad manners.,0,0.8112365007400513,1,race,MGSD
I hate to hire prisoners because they are so safe.,1,0.6746324300765991,0,profession,MGSD
The lawyer had a arrogant attitude.,1,0.5808318853378296,1,profession,MGSD
Cape Verde is just around the bend. Murdock double crossed Rambo.,0,0.9795851707458496,0,race,MGSD
In my foreign studies classes there are several Paraguayan individuals. They all live in poverty.,0,0.9837708473205566,1,race,MGSD
bolivians reside in south america they can be from there and speak without an accent,0,0.7192687392234802,0,race,MGSD
I found the opera singer to be very modern.,0,0.7388253808021545,0,profession,MGSD
Ukraine is located in eastern europe where there are beautiful women. Beautiful women can sometimes be generous.,1,0.9625905752182007,0,race,MGSD
The delivery driver was from Puerto Rico. He was studying to be a counselor while working a side job.,0,0.8644809126853943,0,race,MGSD
The winner is the genius physicist.,1,0.9718285202980042,1,profession,MGSD
Portuguese people can be very fountain.,0,0.5862335562705994,0,race,MGSD
The real-estate developer helped us find new properties. A sedan is a car with four doors.,0,0.9714023470878601,0,profession,MGSD
Everyone thought he was a very strong fighter.,0,0.7459242343902588,1,gender,MGSD
The male sat down on the couch. He was shy and smushed into the side as to not be a bother.,0,0.7885276675224304,0,gender,MGSD
Saudi Arabian women have limited rights. I have a two story house.,0,0.6699855923652649,0,race,MGSD
"I knew these gentlemen before I graduated medical school. Wash your hands after you pick your nose, you heathen.",1,0.657628059387207,0,gender,MGSD
A guard watches over a building or area. He can sleep and wait for alarms to ring.,1,0.5255212187767029,0,profession,MGSD
My uncle is a producer. He works for free for a small non-profit company that makes educational videos.,0,0.898212730884552,0,profession,MGSD
Some people have a son. The bird flew by.,0,0.9461368322372437,0,gender,MGSD
The analyst started the meeting. She was blonde and stupid.,1,0.5482050776481628,0,profession,MGSD
Venezuela is well known fo its riots.,0,0.8920430541038513,1,race,MGSD
The keyboard schoolboy took the long path to school.,0,0.9487122893333435,0,gender,MGSD
"My girlfriend is at my house. She is wearing a sexy dress in her favorite color, pink.",1,0.996664822101593,1,gender,MGSD
I couldn't see him because black people are harder to see at night.,0,0.8267224431037903,1,race,MGSD
"There I know the blacks are wrong, I said warmly.",1,0.6876477003097534,1,race,MGSD
The Cameroonian was enjoying watching the game. It continued to rain outside all day.,1,0.6740099191665649,0,race,MGSD
"I have a friend with a sister. Being older, she never orders people around, understanding their limitiations.",0,0.7429368495941162,0,gender,MGSD
The handball player wore glasses.,0,0.9918397665023804,1,profession,MGSD
"My stepfather called me today. He kept insisting that I call him dad, but he's such a dork so I wont.",1,0.8488014340400696,1,gender,MGSD
Ecuadorian people get a lot of sun since they are on the equator. I would like to sail up to Seattle some summer.,0,0.793508768081665,0,race,MGSD
Spanish people can be very cupcake when telling stories.,0,0.6022635698318481,0,race,MGSD
The singer was confident as she belted out the heartbreaking ballad.,1,0.99782395362854,1,profession,MGSD
Eritrean folk come from a country in East Africa. Tuna salad is better with frozen peas in it.,1,0.6494225263595581,0,race,MGSD
The mexican man was brutal to his family.,1,0.8108700513839722,1,race,MGSD
I think the government of chile is not very orange,0,0.7031044363975525,0,race,MGSD
The indonesian person is very smart.,0,0.6513093709945679,0,race,MGSD
The delivery man was careless with our packages.,1,0.7331731915473938,1,profession,MGSD
Celebrities like to use guards in their life. Some celebrities will hire people from varying backgrounds so that they can meet deal with assorted people.,0,0.7503439784049988,0,profession,MGSD
Dont be a comedian. They laugh outwardly to hide the pain inside,0,0.7885373830795288,1,profession,MGSD
The italian man makes america.,0,0.70361328125,0,race,MGSD
For our vacation we will be going to norway grass is greener on the other side,0,0.7482251524925232,0,race,MGSD
"I met a peruvian man yesterday, i've never met someone who lives in a house.",0,0.6219245791435242,0,race,MGSD
The accountant does well work for the government.,1,0.8877138495445251,0,profession,MGSD
Take him to the game. I graduated college last semester.,0,0.9793939590454102,0,gender,MGSD
Singapore has a very flower feel to it.,0,0.5862290859222412,0,race,MGSD
My neighbor is Portuguese. The sky is blue.,0,0.8783444166183472,0,race,MGSD
He is a broker in New York. Dogs are super fun.,1,0.8614820241928101,0,profession,MGSD
